Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR,Fuel_Cost_Per_Liter
F082037,2026-08-31,B011,Central,Jeep,70.61,6807.81,96.41424727375727
F082038,2026-12-20,B004,East,Jeep,119.25,11623.5,97.47169811320755
F082039,2026-10-14,B024,East,Tank,725.33,66245.83,91.33198681979236
F082040,2026-09-06,B019,Central,Jeep,97.87,9634.65,98.44334321038112
F082041,2026-04-02,B001,Central,Truck,329.88,30581.01,92.70343761367769
F082042,2026-12-10,B011,Central,Generator,173.66,15816.22,91.0757802602787
F082043,2026-09-17,B011,Central,Jeep,112.29,10286.29,91.60468429958145
F082044,2025-02-27,B021,South,Transport Vehicle,258.91,24617.35,95.08072303116911
F082045,2025-12-19,B025,West,Generator,132.0,12689.13,96.12977272727272
F082046,2025-02-23,B007,Central,Transport Vehicle,230.12,21089.2,91.64435946462716
F082047,2025-09-10,B010,North,Jeep,105.01,10328.13,98.35377583087323
F082048,2025-08-25,B013,South,Truck,230.11,22264.63,96.75646429968276
F082049,2026-04-11,B027,West,Transport Vehicle,320.85,31213.48,97.28371513168146
F082050,2025-08-16,B001,Central,Truck,350.22,33974.07,97.00779510022271
F082051,2026-11-08,B011,Central,Transport Vehicle,298.62,28507.84,95.46527359185588
F082052,2025-08-17,B023,North,Tank,567.96,51852.99,91.2969047115994
F082053,2025-10-17,B029,South,Helicopter,479.65,45912.28,95.7203794433441
F082054,2026-04-07,B025,West,Transport Vehicle,327.68,31873.21,97.26931762695312
F082055,2025-10-08,B021,South,Generator,91.92,8710.03,94.756636205396
F082056,2026-01-20,B010,North,Tank,590.27,55385.24,93.8303488234198
F082057,2026-12-15,B029,South,Generator,173.55,16064.52,92.56421780466724
F082058,2026-02-11,B002,North,Generator,146.69,13445.38,91.65846342627309
F082059,2025-05-15,B005,East,Jeep,41.02,3716.54,90.60312042905899
F082060,2025-09-17,B026,South,Jeep,98.33,9252.88,94.10027458557917
F082061,2025-12-31,B015,South,Jeep,92.65,8354.26,90.17010253642741
F082062,2025-03-06,B009,South,Transport Vehicle,197.97,19157.8,96.7712279638329
F082063,2025-11-09,B008,East,Helicopter,554.5,51752.47,93.33177637511271
F082064,2025-09-20,B028,West,Jeep,80.22,7706.22,96.06357516828722
F082065,2026-08-07,B008,East,Transport Vehicle,282.43,26788.63,94.85051163120065
F082066,2025-09-27,B026,South,Tank,884.83,80495.43,90.97276312964071
F082067,2026-06-22,B017,East,Tank,610.68,60353.33,98.8297144167158
F082068,2025-05-24,B009,South,Jeep,99.86,9686.72,97.00300420588823
F082069,2026-01-30,B027,West,Helicopter,487.75,47627.12,97.64658124038955
F082070,2025-12-03,B021,South,Transport Vehicle,279.47,27013.42,96.65946255412028
F082071,2026-02-08,B012,South,Truck,253.75,25044.0,98.69556650246305
F082072,2025-07-13,B026,South,Jeep,112.19,10553.0,94.06364203583207
F082073,2026-02-18,B012,South,Tank,609.59,58294.98,95.629816762086
F082074,2025-03-22,B013,South,Helicopter,664.51,65789.53,99.0045747994763
F082075,2026-11-19,B011,Central,Generator,86.14,8119.69,94.2615509635477
F082076,2026-07-24,B029,South,Helicopter,433.23,39049.66,90.13609399164416
F082077,2026-01-07,B015,South,Helicopter,552.4,54927.19,99.43372556118756
F082078,2025-05-06,B023,North,Truck,371.68,35102.62,94.44312311665949
F082079,2026-09-20,B013,South,Helicopter,552.13,54429.42,98.58080524514153
F082080,2025-01-29,B018,East,Transport Vehicle,227.95,22083.82,96.88010528624699
F082081,2025-03-20,B010,North,Jeep,80.2,7291.21,90.91284289276808
F082082,2025-08-12,B028,West,Helicopter,422.96,41403.81,97.89060431246453
F082083,2026-05-11,B018,East,Jeep,104.72,9589.23,91.5701871657754
F082084,2026-02-20,B019,Central,Transport Vehicle,290.16,27721.51,95.53870278467052
F082085,2025-12-31,B006,West,Transport Vehicle,223.44,21327.99,95.45287325456499
F082086,2025-12-16,B028,West,Truck,404.17,39875.12,98.65927703689042
F082087,2025-07-02,B021,South,Truck,243.02,23294.48,95.85416838120318
F082088,2026-12-18,B016,West,Transport Vehicle,190.19,18649.89,98.05925653294074
F082089,2025-05-02,B015,South,Helicopter,558.61,52951.69,94.79187626429889
F082090,2026-07-09,B008,East,Generator,172.24,16268.69,94.45361124013004
F082091,2026-09-02,B004,East,Jeep,48.5,4840.17,99.79731958762886
F082092,2025-11-25,B017,East,Tank,899.24,81657.25,90.80695920999955
F082093,2026-05-07,B024,East,Helicopter,615.87,57802.4,93.85487196973388
F082094,2025-01-28,B026,South,Tank,603.48,54929.42,91.02111089017033
F082095,2025-05-03,B022,Central,Truck,432.99,39296.56,90.75627612646943
F082096,2026-09-02,B019,Central,Truck,207.07,19616.53,94.73380982276525
F082097,2025-07-31,B019,Central,Helicopter,662.56,64251.29,96.97429666747163
F082098,2026-08-09,B017,East,Transport Vehicle,215.05,20382.19,94.77884212973726
F082099,2025-04-27,B017,East,Helicopter,402.59,38226.74,94.95203556968629
F082100,2026-01-11,B008,East,Helicopter,469.12,44557.13,94.98023959754433
F082101,2025-10-26,B008,East,Truck,312.99,29733.05,94.99680500974472
F082102,2025-01-06,B006,West,Generator,167.03,15616.79,93.49691672154704
F082103,2026-11-09,B004,East,Tank,631.54,60761.49,96.21162555024226
F082104,2025-12-01,B015,South,Jeep,118.04,11545.57,97.81065740426973
F082105,2025-05-31,B001,Central,Transport Vehicle,180.6,16291.58,90.20808416389812
F082106,2025-06-20,B008,East,Tank,632.66,62042.26,98.065722504979
F082107,2025-02-09,B028,West,Jeep,72.47,6744.28,93.06306057679039
F082108,2026-03-26,B005,East,Generator,126.4,12421.51,98.27143987341772
F082109,2025-04-05,B009,South,Truck,212.27,20687.17,97.45687096622225
F082110,2025-12-13,B028,West,Transport Vehicle,326.82,32365.5,99.03157701487058
F082111,2026-03-31,B028,West,Tank,613.75,57857.45,94.26875763747454
F082112,2026-02-22,B023,North,Truck,255.52,24677.21,96.57643237319974
F082113,2026-11-30,B028,West,Helicopter,420.42,39841.51,94.76597212311498
F082114,2026-11-07,B023,North,Helicopter,569.77,55582.39,97.55232813240431
F082115,2025-06-04,B006,West,Generator,150.96,13822.05,91.5610095389507
F082116,2026-07-22,B021,South,Jeep,117.1,10550.7,90.09991460290351
F082117,2026-03-22,B021,South,Helicopter,410.05,39937.74,97.3972442385075
F082118,2025-12-13,B021,South,Tank,857.75,78336.89,91.32834742057709
F082119,2026-01-01,B012,South,Generator,111.18,10703.49,96.27172153264975
F082120,2026-03-27,B001,Central,Transport Vehicle,282.37,28141.3,99.66108297623684
F082121,2026-08-12,B007,Central,Generator,124.77,11997.82,96.15949346798108
F082122,2025-05-18,B007,Central,Generator,107.66,9974.62,92.64926620843397
F082123,2025-04-14,B023,North,Jeep,65.37,6390.99,97.76640660853602
F082124,2026-07-27,B004,East,Transport Vehicle,188.62,17003.18,90.14515958010816
F082125,2025-07-12,B028,West,Helicopter,454.87,43595.6,95.84188889133158
F082126,2025-11-15,B016,West,Transport Vehicle,288.68,28090.79,97.30771096023278
F082127,2026-07-17,B001,Central,Generator,140.14,13972.62,99.70472384758101
F082128,2025-06-02,B021,South,Generator,131.33,11822.89,90.02428995659787
F082129,2026-10-10,B003,East,Helicopter,439.98,40744.95,92.60636847129413
F082130,2026-03-06,B021,South,Transport Vehicle,207.06,19272.22,93.07553366174056
F082131,2026-06-09,B012,South,Generator,174.27,16369.0,93.92896080794169
F082132,2025-02-24,B003,East,Jeep,82.46,8114.3,98.40286199369392
F082133,2026-01-08,B008,East,Truck,241.2,23153.45,95.99274461028193
F082134,2026-07-27,B020,East,Transport Vehicle,247.25,23899.42,96.66095045500505
F082135,2026-05-21,B024,East,Transport Vehicle,199.58,19853.27,99.47524802084376
F082136,2025-07-24,B030,East,Helicopter,649.23,60106.82,92.58170448069251
F082137,2025-07-11,B009,South,Helicopter,462.25,45465.97,98.35796646836128
F082138,2025-04-12,B006,West,Tank,635.74,58698.53,92.33103155377984
F082139,2025-08-07,B021,South,Generator,156.25,14075.78,90.084992
F082140,2025-10-20,B025,West,Generator,85.34,7921.28,92.82024841809233
F082141,2026-10-17,B027,West,Helicopter,632.99,61105.35,96.53446341964327
F082142,2025-05-04,B010,North,Generator,132.58,12280.51,92.6271685020365
F082143,2026-05-15,B018,East,Transport Vehicle,259.74,24374.97,93.84372834372834
F082144,2025-05-23,B005,East,Jeep,74.38,7420.44,99.76391503092229
F082145,2026-02-10,B010,North,Truck,212.69,20253.36,95.2247872490479
F082146,2025-12-08,B008,East,Jeep,47.02,4337.08,92.23904721395151
F082147,2025-08-12,B024,East,Transport Vehicle,196.16,18509.31,94.3582279771615
F082148,2026-05-08,B020,East,Generator,87.04,8395.22,96.4524356617647
F082149,2025-07-19,B025,West,Jeep,69.11,6682.25,96.69005932571264
F082150,2026-03-03,B016,West,Truck,287.77,26931.09,93.58546756089933
F082151,2026-06-22,B001,Central,Transport Vehicle,343.09,32970.59,96.0989536273281
F082152,2025-09-29,B014,Central,Truck,213.18,20477.95,96.05943334271508
F082153,2025-07-10,B014,Central,Jeep,96.16,9447.09,98.24344841930117
F082154,2026-02-01,B013,South,Jeep,95.55,9140.82,95.66530612244898
F082155,2025-02-20,B006,West,Truck,387.82,35467.68,91.45397349285751
F082156,2026-03-16,B028,West,Helicopter,550.82,53453.7,97.04386187865363
F082157,2026-07-19,B026,South,Jeep,44.03,4113.6,93.42720872132638
F082158,2026-03-16,B001,Central,Generator,136.43,12299.54,90.15275232720076
F082159,2026-10-11,B006,West,Jeep,105.65,9623.77,91.0910553715097
F082160,2026-10-28,B009,South,Helicopter,450.5,41680.4,92.52031076581576
F082161,2025-11-16,B025,West,Truck,341.66,32416.79,94.88026107826494
F082162,2026-08-31,B004,East,Generator,83.0,7516.87,90.56469879518072
F082163,2026-10-08,B028,West,Transport Vehicle,344.47,33008.97,95.82538392312829
F082164,2025-12-27,B007,Central,Generator,150.22,14561.27,96.93296498468912
F082165,2025-08-13,B016,West,Helicopter,675.7,64818.21,95.92749741009322
F082166,2025-08-22,B009,South,Jeep,116.36,10666.29,91.66629425919561
F082167,2025-02-10,B025,West,Jeep,74.23,6847.65,92.24909066415195
F082168,2026-05-15,B003,East,Transport Vehicle,333.18,31466.82,94.44390419593013
F082169,2026-09-07,B007,Central,Transport Vehicle,334.02,31939.01,95.6200526914556
F082170,2026-10-04,B002,North,Helicopter,692.56,65685.68,94.84474991336491
F082171,2026-08-21,B005,East,Helicopter,428.03,41125.06,96.07985421582599
F082172,2026-06-22,B026,South,Truck,424.5,40277.14,94.88136631330977
F082173,2026-12-15,B016,West,Jeep,58.22,5325.16,91.46616283064239
F082174,2025-07-10,B028,West,Transport Vehicle,325.34,31018.0,95.34025942091351
F082175,2026-04-20,B027,West,Transport Vehicle,248.5,22387.03,90.0886519114688
F082176,2026-08-23,B002,North,Jeep,101.22,9552.26,94.37127049990121
F082177,2026-10-13,B001,Central,Jeep,80.96,7969.98,98.44342885375494
F082178,2025-01-26,B026,South,Generator,129.62,11828.7,91.25675050146583
F082179,2025-05-02,B020,East,Truck,397.36,38084.64,95.84417153211193
F082180,2025-10-14,B011,Central,Transport Vehicle,235.55,23305.72,98.94171088940777
F082181,2025-09-29,B001,Central,Helicopter,651.0,59397.77,91.24081413210445
F082182,2025-05-20,B014,Central,Truck,426.7,40119.95,94.02378720412467
F082183,2026-05-29,B023,North,Generator,142.09,14063.03,98.97269336336126
F082184,2025-11-10,B009,South,Generator,120.1,11064.63,92.12847626977519
F082185,2025-03-02,B001,Central,Tank,518.71,51330.52,98.95803049873724
F082186,2026-01-19,B028,West,Tank,621.54,58115.74,93.50281558709014
F082187,2025-01-25,B019,Central,Truck,424.16,40303.15,95.01874292719728
F082188,2026-02-16,B012,South,Helicopter,549.09,52005.78,94.71267005408949
F082189,2026-09-21,B012,South,Transport Vehicle,238.03,23156.2,97.28269545855565
F082190,2026-10-06,B009,South,Truck,275.25,27338.32,99.32178019981835
F082191,2025-09-21,B006,West,Helicopter,682.77,62296.76,91.2412086061192
F082192,2025-09-30,B017,East,Truck,228.24,20742.98,90.88231685944619
F082193,2025-04-26,B007,Central,Tank,539.65,50587.0,93.74038728805708
F082194,2025-06-17,B011,Central,Truck,314.63,29494.11,93.74220512983504
F082195,2026-08-30,B018,East,Truck,413.8,40567.92,98.03750604156596
F082196,2026-10-23,B013,South,Helicopter,441.93,39860.95,90.19742945715385
F082197,2026-08-17,B012,South,Tank,818.9,77410.74,94.53015020148982
F082198,2025-07-15,B027,West,Transport Vehicle,329.46,31499.19,95.60854124931707
F082199,2026-11-16,B015,South,Jeep,61.29,6010.48,98.06624245390765
F082200,2025-01-09,B012,South,Generator,81.44,7903.29,97.04432711198429
F082201,2026-01-09,B008,East,Generator,83.94,8356.44,99.55253752680487
F082202,2025-11-20,B001,Central,Tank,818.59,76282.03,93.18710221234073
F082203,2025-01-03,B011,Central,Helicopter,599.04,57991.84,96.8079594017094
F082204,2025-03-26,B007,Central,Truck,375.68,37331.37,99.3701288330494
F082205,2025-03-04,B003,East,Helicopter,635.44,60771.38,95.63669268538334
F082206,2026-11-12,B016,West,Truck,418.03,41598.65,99.51115948616129
F082207,2025-10-11,B018,East,Generator,116.63,10657.7,91.38043385063878
F082208,2026-05-17,B004,East,Generator,169.07,16891.63,99.90909090909092
F082209,2025-01-05,B016,West,Transport Vehicle,243.71,24024.15,98.57679208895819
F082210,2025-01-04,B022,Central,Truck,401.31,39478.89,98.3750467219855
F082211,2025-07-09,B007,Central,Generator,109.36,10624.07,97.14767739575713
F082212,2025-09-26,B003,East,Transport Vehicle,320.03,29391.59,91.84010873980566
F082213,2026-04-03,B012,South,Helicopter,412.73,40704.84,98.62340997746709
F082214,2025-03-17,B013,South,Generator,153.01,14161.13,92.5503561858702
F082215,2025-07-09,B027,West,Tank,763.22,69522.75,91.09136290977699
F082216,2026-01-25,B004,East,Transport Vehicle,298.66,28291.37,94.72768365365297
F082217,2026-12-24,B027,West,Transport Vehicle,304.76,28876.29,94.75091875574223
F082218,2025-11-30,B020,East,Helicopter,443.9,40911.92,92.16472178418563
F082219,2025-09-24,B030,East,Truck,291.24,27347.83,93.90135283614889
F082220,2025-06-01,B013,South,Generator,128.18,12752.1,99.48587923232954
F082221,2026-07-10,B004,East,Helicopter,622.51,59786.89,96.04165394933415
F082222,2026-10-18,B018,East,Truck,427.41,41919.74,98.07851945438804
F082223,2025-11-06,B022,Central,Generator,92.89,8706.3,93.72698891161588
F082224,2025-07-20,B004,East,Truck,329.56,32366.85,98.21231338754703
F082225,2025-07-14,B001,Central,Jeep,45.33,4117.34,90.83035517317451
F082226,2026-11-30,B011,Central,Jeep,91.14,8462.62,92.8529734474435
F082227,2025-01-24,B009,South,Helicopter,584.52,55082.82,94.2359885033874
F082228,2026-12-30,B024,East,Jeep,97.35,8884.34,91.26183872624551
F082229,2025-04-11,B001,Central,Jeep,41.64,3876.53,93.09630163304516
F082230,2025-11-28,B026,South,Helicopter,626.95,58294.93,92.98178483132625
F082231,2026-05-10,B026,South,Transport Vehicle,229.09,22030.13,96.16364747479157
F082232,2025-03-26,B005,East,Tank,522.2,47914.98,91.75599387207966
F082233,2026-05-26,B013,South,Generator,102.07,9374.09,91.83981581267759
F082234,2025-11-03,B026,South,Helicopter,527.51,49311.44,93.47963071790109
F082235,2025-11-19,B022,Central,Jeep,113.76,10930.73,96.08588255977496
F082236,2025-10-28,B007,Central,Tank,810.77,75707.53,93.37732032512304
F082237,2026-09-04,B029,South,Truck,323.25,30224.57,93.50215003866975
F082238,2025-05-28,B023,North,Tank,755.4,68271.13,90.37745565263438
F082239,2026-12-06,B012,South,Truck,383.05,38300.44,99.98809554888396
F082240,2026-03-06,B026,South,Transport Vehicle,208.3,18794.23,90.22674027844454
F082241,2026-07-18,B020,East,Tank,825.84,81522.92,98.71515063450546
F082242,2026-11-07,B014,Central,Transport Vehicle,301.11,28741.66,95.45235960280296
F082243,2026-02-02,B022,Central,Truck,322.25,30695.12,95.25250581846392
F082244,2026-05-29,B010,North,Jeep,112.84,10749.2,95.2605459057072
F082245,2026-12-21,B001,Central,Generator,140.91,13676.57,97.0589028457881
F082246,2025-11-18,B018,East,Jeep,86.0,8157.35,94.8529069767442
F082247,2025-10-15,B018,East,Tank,738.55,67808.7,91.81328278383319
F082248,2026-02-26,B018,East,Generator,124.01,12198.97,98.37085718893637
F082249,2025-05-21,B026,South,Generator,175.74,17553.95,99.88591100489359
F082250,2025-05-29,B008,East,Truck,346.81,32434.29,93.52178426227617
F082251,2026-08-19,B022,Central,Generator,130.61,12879.93,98.61365898476379
F082252,2026-05-29,B014,Central,Jeep,66.6,6379.09,95.78213213213215
F082253,2026-11-10,B016,West,Transport Vehicle,349.05,33598.99,96.25838705056582
F082254,2025-02-20,B029,South,Generator,172.55,17191.33,99.63100550565053
F082255,2026-12-14,B025,West,Tank,758.4,73128.3,96.42444620253166
F082256,2026-04-24,B030,East,Helicopter,636.87,60751.12,95.39014241524958
F082257,2026-12-17,B008,East,Generator,119.6,11279.4,94.30936454849498
F082258,2026-12-20,B023,North,Tank,734.93,69354.94,94.36945015171514
F082259,2026-02-23,B005,East,Generator,161.72,15767.02,97.495795201583
F082260,2025-12-14,B022,Central,Jeep,92.87,9185.5,98.90707440508237
F082261,2025-05-03,B009,South,Jeep,80.41,7472.24,92.92675040417859
F082262,2025-10-28,B006,West,Generator,140.03,13390.79,95.62800828393917
F082263,2025-11-22,B018,East,Truck,379.15,36000.41,94.95030990373205
F082264,2026-05-05,B019,Central,Tank,539.15,52951.61,98.21313178150794
F082265,2026-01-12,B025,West,Helicopter,575.47,52592.57,91.39063721827375
F082266,2025-03-23,B030,East,Truck,217.79,19648.28,90.21663069929748
F082267,2026-01-13,B006,West,Tank,825.37,79053.54,95.77951706507383
F082268,2026-09-06,B026,South,Jeep,73.57,7027.23,95.51760228353949
F082269,2025-10-10,B021,South,Jeep,55.77,5420.44,97.19275596198672
F082270,2026-10-29,B018,East,Jeep,69.19,6540.28,94.5263766440237
F082271,2025-07-28,B004,East,Transport Vehicle,286.45,27015.4,94.3110490486996
F082272,2026-11-05,B011,Central,Generator,94.94,8825.98,92.96376658942489
F082273,2025-02-07,B003,East,Generator,168.05,15945.34,94.88449866111276
F082274,2026-10-21,B026,South,Jeep,50.05,4696.7,93.84015984015984
F082275,2026-04-08,B023,North,Transport Vehicle,218.4,21520.03,98.53493589743589
F082276,2025-12-03,B007,Central,Tank,644.01,62488.62,97.03051194857223
F082277,2026-07-19,B024,East,Helicopter,444.08,44231.15,99.60176094397407
F082278,2025-10-17,B025,West,Jeep,59.08,5860.56,99.1970209884902
F082279,2026-07-18,B026,South,Helicopter,456.53,42471.01,93.03005278952097
F082280,2025-01-07,B021,South,Transport Vehicle,196.93,19318.61,98.09886761793531
F082281,2025-07-18,B007,Central,Truck,361.1,33641.68,93.16444198283024
F082282,2025-04-07,B006,West,Truck,373.68,36132.88,96.69471205309355
F082283,2026-11-18,B009,South,Tank,540.92,50875.77,94.0541484877616
F082284,2026-08-21,B001,Central,Truck,308.3,30027.97,97.39854038274409
F082285,2025-11-04,B014,Central,Transport Vehicle,269.31,25881.49,96.10296684118674
F082286,2026-02-02,B028,West,Helicopter,445.8,40844.08,91.61973979362944
F082287,2025-03-04,B009,South,Jeep,119.12,11399.3,95.6959368703828
F082288,2025-01-27,B012,South,Generator,80.58,7926.58,98.36907421196327
F082289,2025-07-02,B010,North,Generator,154.94,15154.35,97.8078611075255
F082290,2025-11-08,B012,South,Generator,136.21,13453.56,98.77072167975919
F082291,2026-01-05,B014,Central,Tank,589.05,56731.62,96.31036414565827
F082292,2025-03-24,B006,West,Transport Vehicle,297.43,29319.09,98.57475708570084
F082293,2025-07-28,B022,Central,Helicopter,511.01,48056.75,94.0426801823839
F082294,2025-01-03,B003,East,Truck,290.86,26614.29,91.50206284810562
F082295,2026-08-19,B028,West,Helicopter,488.9,45838.39,93.75821231335652
F082296,2026-05-21,B004,East,Helicopter,566.85,53007.67,93.51269295228013
F082297,2025-05-05,B026,South,Jeep,83.37,7634.1,91.56890967974091
F082298,2025-02-26,B030,East,Helicopter,497.34,46356.88,93.20963525958096
F082299,2026-12-01,B015,South,Tank,542.49,51663.33,95.23370016037163
F082300,2026-04-24,B002,North,Truck,412.44,38800.76,94.07613228590826
F082301,2026-02-20,B024,East,Transport Vehicle,325.26,30462.67,93.65636721392117
F082302,2026-06-20,B005,East,Truck,379.78,35263.28,92.85186160408658
F082303,2026-10-08,B010,North,Tank,817.79,80594.15,98.55115616478558
F082304,2026-03-19,B007,Central,Jeep,114.38,10618.47,92.83502360552544
F082305,2026-10-30,B010,North,Jeep,112.31,11145.91,99.24236488291336
F082306,2026-08-27,B014,Central,Tank,532.89,48666.95,91.32644635853553
F082307,2026-03-12,B007,Central,Tank,524.3,50963.14,97.20225061987412
F082308,2026-11-07,B007,Central,Tank,887.95,85279.84,96.0412635846613
F082309,2026-06-25,B030,East,Transport Vehicle,325.91,30887.57,94.77331165045564
F082310,2025-03-29,B015,South,Helicopter,522.93,49550.03,94.75461342818352
F082311,2026-10-16,B024,East,Jeep,112.75,10761.05,95.44168514412416
F082312,2026-02-17,B017,East,Tank,894.23,87833.21,98.22216879326348
F082313,2025-06-11,B022,Central,Transport Vehicle,252.16,23283.46,92.33605647208121
F082314,2025-02-26,B015,South,Truck,372.44,36433.17,97.8229244979057
F082315,2026-01-05,B024,East,Truck,341.14,32293.28,94.66283637216392
F082316,2025-01-03,B026,South,Tank,596.74,57299.82,96.0214163622348
F082317,2025-08-30,B006,West,Truck,274.59,25959.35,94.5385847991551
F082318,2026-02-28,B018,East,Jeep,106.4,10618.54,99.7983082706767
F082319,2026-12-23,B016,West,Generator,121.88,11853.39,97.25459468329504
F082320,2026-01-21,B007,Central,Truck,352.37,34156.53,96.93370604762039
F082321,2026-04-05,B030,East,Transport Vehicle,266.07,26124.49,98.18652986056301
F082322,2025-04-25,B030,East,Jeep,60.78,5911.75,97.26472523856532
F082323,2025-04-23,B003,East,Transport Vehicle,326.54,29870.99,91.47727690328902
F082324,2025-12-12,B021,South,Generator,140.08,13824.33,98.68882067390062
F082325,2026-12-21,B002,North,Truck,261.77,24002.41,91.69274553997785
F082326,2026-01-01,B027,West,Helicopter,628.39,59087.11,94.02936074730661
F082327,2026-11-26,B017,East,Jeep,62.86,5865.35,93.30814508431436
F082328,2025-09-07,B006,West,Generator,118.4,11270.44,95.18952702702703
F082329,2025-08-18,B012,South,Jeep,63.78,6010.43,94.23690812166824
F082330,2025-01-04,B006,West,Generator,123.5,11991.88,97.10024291497975
F082331,2025-11-26,B029,South,Helicopter,466.11,42184.86,90.50408701808585
F082332,2025-06-23,B025,West,Jeep,46.41,4554.24,98.1305753070459
F082333,2026-06-29,B026,South,Jeep,102.1,9902.36,96.98687561214497
F082334,2026-12-12,B016,West,Generator,125.2,12151.86,97.05958466453674
F082335,2026-09-12,B025,West,Truck,267.3,24201.68,90.54126449682005
F082336,2026-05-01,B012,South,Helicopter,493.57,47311.31,95.85531940758149
F082337,2026-03-09,B015,South,Transport Vehicle,265.53,26160.25,98.52088276277634
F082338,2026-05-16,B016,West,Generator,111.09,10848.09,97.65136375911423
F082339,2026-10-23,B029,South,Generator,102.98,9996.17,97.06904253253059
F082340,2025-05-07,B020,East,Jeep,101.78,9465.3,92.99764197288268
F082341,2026-03-15,B009,South,Generator,119.39,11785.38,98.71329257056705
F082342,2026-02-20,B011,Central,Jeep,80.38,7473.69,92.97947250559841
F082343,2025-08-29,B001,Central,Helicopter,589.56,53060.59,90.00032227423841
F082344,2026-09-29,B024,East,Truck,276.89,27334.84,98.72093611181336
F082345,2026-05-17,B009,South,Transport Vehicle,326.67,30128.67,92.22968132978234
F082346,2026-10-28,B003,East,Helicopter,670.33,61202.29,91.30173198275476
F082347,2025-05-20,B025,West,Jeep,87.86,8782.99,99.96574095151377
F082348,2026-07-26,B027,West,Jeep,41.85,3931.13,93.93381123058542
F082349,2025-05-20,B030,East,Transport Vehicle,227.92,21460.11,94.15632678132678
F082350,2026-08-07,B021,South,Helicopter,553.09,53724.94,97.13598148583414
F082351,2026-06-18,B025,West,Generator,171.38,15531.73,90.62743610689695
F082352,2026-08-28,B017,East,Truck,235.11,23323.95,99.20441495470205
F082353,2025-09-15,B004,East,Truck,226.83,21415.69,94.41295243133624
F082354,2026-06-24,B018,East,Truck,203.46,18897.38,92.88007470755923
F082355,2026-01-20,B016,West,Tank,522.62,47938.23,91.72674218361334
F082356,2026-05-26,B015,South,Transport Vehicle,276.11,26979.23,97.7118901886929
F082357,2026-04-06,B005,East,Truck,313.3,28313.09,90.37053941908714
F082358,2026-06-23,B028,West,Transport Vehicle,329.36,30968.33,94.02577726499878
F082359,2026-06-14,B021,South,Helicopter,642.72,58809.34,91.50071570823997
F082360,2025-06-29,B017,East,Jeep,75.76,7504.12,99.05121436114044
F082361,2025-03-20,B019,Central,Truck,233.84,21551.38,92.16293191926104
F082362,2026-12-13,B006,West,Generator,127.41,11886.81,93.29573816811867
F082363,2025-06-16,B017,East,Generator,123.94,11541.95,93.12530256575764
F082364,2025-07-04,B003,East,Helicopter,636.63,60489.86,95.01572341862621
F082365,2025-11-13,B029,South,Tank,800.08,78004.5,97.49587541245874
F082366,2026-10-16,B020,East,Helicopter,636.17,60721.53,95.44859078548187
F082367,2025-10-20,B004,East,Transport Vehicle,292.61,27918.03,95.41037558524998
F082368,2026-10-27,B029,South,Truck,356.53,34456.2,96.64319973073795
F082369,2025-04-18,B028,West,Truck,402.42,40102.2,99.65260175935589
F082370,2026-02-05,B030,East,Transport Vehicle,263.79,25397.94,96.28090526555214
F082371,2025-03-24,B003,East,Jeep,101.57,9699.77,95.49837550457814
F082372,2026-09-14,B006,West,Tank,582.87,56595.4,97.09780911695576
F082373,2025-02-25,B026,South,Helicopter,591.0,55966.02,94.69715736040608
F082374,2025-01-25,B004,East,Tank,545.32,51168.46,93.83198855717743
F082375,2025-04-12,B021,South,Helicopter,491.19,48153.31,98.03397870477819
F082376,2025-01-01,B013,South,Truck,265.25,25174.57,94.90884071630538
F082377,2026-03-31,B019,Central,Truck,341.24,34010.75,99.66812214277341
F082378,2026-02-18,B029,South,Transport Vehicle,276.48,26173.87,94.66822193287037
F082379,2026-04-22,B018,East,Transport Vehicle,310.93,30183.25,97.07410027980575
F082380,2025-04-09,B003,East,Jeep,56.9,5611.92,98.62776801405975
F082381,2025-08-08,B009,South,Tank,645.41,61373.24,95.0918640863947
F082382,2025-02-11,B024,East,Helicopter,614.81,56431.8,91.78738146744524
F082383,2026-10-08,B024,East,Truck,403.7,37876.86,93.82427545206838
F082384,2025-01-19,B005,East,Jeep,51.19,4853.22,94.80797030670054
F082385,2025-05-21,B009,South,Truck,344.64,32533.27,94.39783542246983
F082386,2025-12-10,B018,East,Helicopter,647.49,59550.31,91.97101113530711
F082387,2026-01-09,B004,East,Truck,213.91,21247.83,99.33069982703007
F082388,2025-08-10,B011,Central,Tank,738.06,66899.53,90.64240034685527
F082389,2025-03-26,B021,South,Generator,155.43,14257.94,91.7322267258573
F082390,2026-11-20,B001,Central,Truck,433.97,40538.53,93.41320828628706
F082391,2025-06-10,B003,East,Tank,894.97,83080.38,92.83035185536946
F082392,2026-08-19,B020,East,Tank,687.96,62589.69,90.97867608581895
F082393,2026-12-08,B029,South,Generator,106.15,10380.02,97.78634008478568
F082394,2026-08-15,B012,South,Helicopter,596.42,55066.75,92.32881191106938
F082395,2026-08-10,B003,East,Truck,235.32,21653.29,92.01636070032298
F082396,2025-12-09,B014,Central,Tank,634.2,57126.98,90.07723115736361
F082397,2026-07-16,B010,North,Jeep,63.53,5804.26,91.36250590272313
